variant,query_id,avg_relevance,ndcg@10,recall@10,recall@50,recall@100,precision@10,n_results,n_scored,n_missing,n_relevant
semantic_co,439,1.0,1.0,0.004111842105263158,0.02055921052631579,0.04111842105263158,1.0,100,10,0,2432
semantic_co,440,0.9,0.7897294919523787,0.01310615989515072,0.0655307994757536,0.1310615989515072,1.0,100,10,0,763
semantic_co,441,1.0,1.0,0.010030090270812437,0.04613841524573721,0.058174523570712136,1.0,100,10,6,997
semantic_co,442,1.0,1.0,0.02444987775061125,0.12224938875305623,0.2371638141809291,1.0,100,10,0,409
semantic_co,443,1.0,1.0,0.028089887640449437,0.06741573033707865,0.06741573033707865,1.0,100,10,39,356
semantic_co,444,0.65,0.5878675348575962,0.025396825396825397,0.13015873015873017,0.1492063492063492,0.8,100,10,2,315
semantic_co,445,0.8,0.8320141958021483,0.027777777777777776,0.14506172839506173,0.25925925925925924,0.9,100,10,2,324
semantic_co,446,0.9,0.9128561215501866,0.002861230329041488,0.01402002861230329,0.027181688125894134,1.0,100,10,0,3495
semantic_co,447,0.5,0.601226637232963,0.04807692307692308,0.19230769230769232,0.19230769230769232,1.0,100,10,4,208
semantic_co,448,0.7,0.617395524110212,0.050505050505050504,0.1414141414141414,0.1414141414141414,1.0,100,10,33,198
semantic_co,449,1.0,1.0,0.06060606060606061,0.16363636363636364,0.16363636363636364,1.0,100,10,22,165
semantic_co,451,0.3,0.6936634693435663,0.0594059405940594,0.10891089108910891,0.10891089108910891,0.6,100,10,27,101
semantic_co,452,0.5,1.0,0.09523809523809523,0.47619047619047616,0.6,1.0,100,10,3,105
semantic_co,453,0.9,0.8251485855681001,0.0847457627118644,0.23728813559322035,0.23728813559322035,1.0,100,10,9,118
semantic_co,454,0.5,0.8701249883466592,0.1,0.1,0.1,1.0,100,8,92,80
semantic_co,455,0.55,0.79354674068162,0.09174311926605505,0.45871559633027525,0.8165137614678899,1.0,100,10,0,109
semantic_co,456,0.75,0.6620184331392394,0.05128205128205128,0.2512820512820513,0.48717948717948717,1.0,100,10,0,195
semantic_co,457,0.5,1.0,0.057803468208092484,0.28901734104046245,0.5780346820809249,1.0,100,10,0,173
semantic_co,458,0.4,0.8701249883466592,0.08421052631578947,0.21052631578947367,0.21052631578947367,0.8,100,10,9,95
semantic_co,459,0.9,0.8925610235576952,0.04878048780487805,0.24390243902439024,0.3902439024390244,1.0,100,10,7,205
semantic_co,460,0.6,0.5670088616593527,0.11904761904761904,0.42857142857142855,0.42857142857142855,1.0,100,10,6,84
semantic_co,461,0.7,1.0,0.1724137931034483,0.6379310344827587,0.6379310344827587,1.0,100,10,0,58
semantic_co,462,,,0.0,0.0,0.0,,100,0,100,1
semantic_co,463,1.0,1.0,0.04784688995215311,0.23923444976076555,0.46411483253588515,1.0,100,10,0,209
semantic_co,464,1.0,1.0,0.10869565217391304,0.532608695652174,0.8478260869565217,1.0,100,10,0,92
semantic_co,465,,,0.0,0.0,0.0,,100,0,100,2
semantic_co,466,0.45,0.7141082050040779,0.2727272727272727,0.9393939393939394,0.9393939393939394,0.9,100,10,0,33
semantic_co,467,0.5,1.0,0.06666666666666667,0.3333333333333333,0.46,1.0,100,10,0,150
semantic_co,468,0.65,0.8072268080711144,0.035211267605633804,0.176056338028169,0.3485915492957746,1.0,100,10,0,284
semantic_co,469,0.9,0.9152645317637823,0.06369426751592357,0.3184713375796178,0.47770700636942676,1.0,100,10,0,157
semantic_co,470,1.0,1.0,0.03508771929824561,0.17192982456140352,0.3017543859649123,1.0,100,10,0,285
semantic_co,471,0.55,0.912392741937646,0.04950495049504951,0.24752475247524752,0.49504950495049505,1.0,100,10,0,202
semantic_co,472,0.95,0.9501243164282663,0.1,0.49,0.58,1.0,100,10,0,100
semantic_co,473,1.0,1.0,0.03717472118959108,0.18587360594795538,0.2862453531598513,1.0,100,10,0,269
semantic_co,474,0.5,1.0,0.014104372355430184,0.07052186177715092,0.14104372355430184,1.0,100,10,0,709
semantic_co,475,0.35,0.72891152902702,0.21212121212121213,0.30303030303030304,0.30303030303030304,0.7,100,10,49,33
semantic_co,476,1.0,1.0,0.005302226935312832,0.026511134676564158,0.05090137857900318,1.0,100,10,0,1886
semantic_co,478,0.5,0.7626271450757109,0.023474178403755867,0.11502347417840375,0.14788732394366197,1.0,100,10,0,426
semantic_co,479,0.5,1.0,0.18181818181818182,0.9090909090909091,0.9090909090909091,1.0,100,10,0,55
semantic_co,480,0.5,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,100,2,98,3
semantic_co,481,0.45,0.5947791896891355,0.04265402843601896,0.23222748815165878,0.3175355450236967,0.9,100,10,2,211
semantic_co,482,0.85,0.883249111428409,0.10101010101010101,0.494949494949495,0.8585858585858586,1.0,100,10,0,99
semantic_co,483,0.6,0.6610763543852878,0.04784688995215311,0.22488038277511962,0.37799043062200954,1.0,100,10,0,209
semantic_co,484,0.5,1.0,0.38461538461538464,0.9615384615384616,0.9615384615384616,1.0,100,10,0,26
semantic_co,485,0.3888888888888889,0.5774250016294136,0.046052631578947366,0.046052631578947366,0.046052631578947366,0.7777777777777778,100,9,91,152
semantic_co,486,0.5,1.0,0.11494252873563218,0.5747126436781609,0.6091954022988506,1.0,100,10,0,87
semantic_co,487,0.55,0.8697424959742303,0.02304147465437788,0.08755760368663594,0.08755760368663594,1.0,100,10,30,434
hybrid_co_k60,0,1.0,1.0,0.0033156498673740055,0.014257294429708222,0.02586206896551724,1.0,100,10,0,3016
hybrid_co_k60,1,0.55,0.5878644885266539,0.007052186177715092,0.03526093088857546,0.05782792665726375,1.0,100,10,0,1418
hybrid_co_k60,2,1.0,1.0,0.06329113924050633,0.31645569620253167,0.6329113924050633,1.0,100,10,0,158
hybrid_co_k60,3,0.95,0.9355366141346171,0.012953367875647668,0.05829015544041451,0.10233160621761658,1.0,100,10,0,772
hybrid_co_k60,4,0.55,0.457189152950017,0.05263157894736842,0.1736842105263158,0.1736842105263158,1.0,100,10,8,190
hybrid_co_k60,5,1.0,1.0,0.007639419404125287,0.0374331550802139,0.06493506493506493,1.0,100,10,0,1309
hybrid_co_k60,6,0.8,0.8512360941594272,0.08080808080808081,0.29292929292929293,0.29292929292929293,0.8,100,10,2,99
hybrid_co_k60,7,0.9,0.9128561215501866,0.018691588785046728,0.08785046728971962,0.12897196261682242,1.0,100,10,0,535
hybrid_co_k60,8,1.0,1.0,0.10638297872340426,0.5212765957446809,0.574468085106383,1.0,100,10,0,94
hybrid_co_k60,9,1.0,1.0,0.006622516556291391,0.033112582781456956,0.0576158940397351,1.0,100,10,0,1510
hybrid_co_k60,10,0.95,0.9627318051219201,0.056818181818181816,0.2840909090909091,0.4090909090909091,1.0,100,10,0,176
hybrid_co_k60,11,1.0,1.0,0.007042253521126761,0.035211267605633804,0.06338028169014084,1.0,100,10,0,1420
hybrid_co_k60,12,1.0,1.0,0.05649717514124294,0.2655367231638418,0.3333333333333333,1.0,100,10,0,177
hybrid_co_k60,13,1.0,1.0,0.17543859649122806,0.8596491228070176,0.9122807017543859,1.0,100,10,2,57
hybrid_co_k60,14,0.3,0.2532954041105318,0.0019096117122851686,0.007001909611712286,0.012730744748567792,0.3,100,10,3,1571
hybrid_co_k60,15,0.55,0.8697424959742303,0.016722408026755852,0.08193979933110368,0.1605351170568562,1.0,100,10,0,598
hybrid_co_k60,16,0.6,0.7965579177249605,0.03759398496240601,0.16165413533834586,0.16165413533834586,1.0,100,10,2,266
hybrid_co_k60,17,0.75,0.7521951292338558,0.0970873786407767,0.4854368932038835,0.5631067961165048,1.0,100,10,1,103
hybrid_co_k60,18,0.95,0.9444742617074797,0.0364963503649635,0.18248175182481752,0.34306569343065696,1.0,100,10,0,274
hybrid_co_k60,19,0.5,0.800693766409882,0.7,0.7,0.7,1.0,100,7,93,10
hybrid_co_k60,20,0.4,0.34619158251771504,0.08888888888888889,0.13333333333333333,0.13333333333333333,0.8,100,10,14,90
hybrid_co_k60,21,0.5,0.7626271450757109,0.07874015748031496,0.3543307086614173,0.3543307086614173,1.0,100,10,0,127
hybrid_co_k60,22,0.7,0.7003976531398436,0.05102040816326531,0.25,0.2602040816326531,1.0,100,10,3,196
hybrid_co_k60,23,0.5,1.0,0.008143322475570033,0.04071661237785016,0.0749185667752443,1.0,100,10,2,1228
hybrid_co_k60,24,0.55,0.45148175725117484,0.004761904761904762,0.023809523809523808,0.04428571428571428,1.0,100,10,0,2100
hybrid_co_k60,25,1.0,1.0,0.04329004329004329,0.21645021645021645,0.42424242424242425,1.0,100,10,0,231
hybrid_co_k60,26,0.9,0.9056634361723963,0.0030422878004259203,0.015211439002129602,0.03011864922421661,1.0,100,10,0,3287
hybrid_co_k60,27,0.95,0.9186562636831443,0.029239766081871343,0.14619883040935672,0.23684210526315788,1.0,100,10,0,342
hybrid_co_k60,28,1.0,1.0,0.03333333333333333,0.16666666666666666,0.3333333333333333,1.0,100,10,0,300
hybrid_co_k60,29,0.8,0.8630152897016882,0.057971014492753624,0.1956521739130435,0.37681159420289856,0.8,100,10,0,138
hybrid_co_k60,30,0.7,0.6028078218165628,0.029411764705882353,0.14705882352941177,0.2735294117647059,1.0,100,10,0,340
hybrid_co_k60,31,0.5,0.7626271450757109,0.05952380952380952,0.2976190476190476,0.30357142857142855,1.0,100,10,0,168
hybrid_co_k60,32,0.65,0.9730912089229775,0.054945054945054944,0.23626373626373626,0.23626373626373626,1.0,100,10,0,182
hybrid_co_k60,33,0.7,0.6231029198090541,0.025974025974025976,0.12727272727272726,0.2077922077922078,1.0,100,10,0,385
hybrid_co_k60,34,0.85,0.8761352942623584,0.013605442176870748,0.06802721088435375,0.11428571428571428,1.0,100,10,1,735
hybrid_co_k60,35,0.5,0.41421356237309515,0.05813953488372093,0.29069767441860467,0.5,1.0,100,10,0,172
hybrid_co_k60,36,0.85,0.8775417157295669,0.0641025641025641,0.3141025641025641,0.44871794871794873,1.0,100,10,3,156
hybrid_co_k60,37,0.8,0.7725829736604628,0.012150668286755772,0.060753341433778855,0.11786148238153099,1.0,100,10,1,823
hybrid_co_k60,38,0.55,1.0,0.04716981132075472,0.2169811320754717,0.3160377358490566,1.0,100,10,0,212
hybrid_co_k60,39,0.6,0.5216525388153999,0.06711409395973154,0.33557046979865773,0.6510067114093959,1.0,100,10,0,149
hybrid_co_k60,40,0.75,0.7042329319546708,0.06097560975609756,0.3048780487804878,0.5609756097560976,1.0,100,10,0,164
hybrid_co_k60,41,0.95,0.9355366141346171,0.125,0.5375,0.6375,1.0,100,10,0,80
hybrid_co_k60,42,0.45,0.5847416406188805,0.10666666666666667,0.52,0.52,0.8,100,10,17,75
hybrid_co_k60,43,1.0,1.0,0.009514747859181731,0.04567078972407231,0.0780209324452902,1.0,100,10,0,1051
hybrid_co_k60,44,0.65,0.5618697858176919,0.04608294930875576,0.2304147465437788,0.4009216589861751,1.0,100,10,0,217
hybrid_co_k60,45,0.35,0.21994736296542436,0.06542056074766354,0.14018691588785046,0.14018691588785046,0.7,100,10,14,107
hybrid_co_k60,46,0.6,0.6172257508916084,0.09803921568627451,0.3431372549019608,0.3431372549019608,1.0,100,10,5,102
hybrid_co_k60,47,0.5,1.0,0.1,0.5,0.92,1.0,100,10,0,100
hybrid_co_k60,48,0.55,1.0,0.03546099290780142,0.1773049645390071,0.3120567375886525,1.0,100,10,1,282
hybrid_co_k60,49,0.5,1.0,0.08620689655172414,0.19827586206896552,0.19827586206896552,1.0,100,10,4,116
hybrid_co_k60,50,0.75,0.6901401535820687,0.02557544757033248,0.1278772378516624,0.18925831202046037,1.0,100,10,3,391
hybrid_co_k60,51,0.55,1.0,0.017006802721088437,0.08503401360544217,0.16666666666666666,1.0,100,10,0,588
hybrid_co_k60,52,0.5,1.0,0.007042253521126761,0.035211267605633804,0.06901408450704226,1.0,100,10,0,1420
hybrid_co_k60,53,0.5,1.0,0.01639344262295082,0.08196721311475409,0.16393442622950818,1.0,100,10,0,610
hybrid_co_k60,54,0.6,0.753656345295507,0.07246376811594203,0.35507246376811596,0.6304347826086957,1.0,100,10,0,138
hybrid_co_k60,55,0.55,1.0,0.058823529411764705,0.29411764705882354,0.5882352941176471,1.0,100,10,0,170
hybrid_co_k60,56,0.35,0.7573821447149967,0.030303030303030304,0.1341991341991342,0.16883116883116883,0.7,100,10,0,231
hybrid_co_k60,57,0.55,1.0,0.05263157894736842,0.2631578947368421,0.3894736842105263,1.0,100,10,0,190
hybrid_co_k60,58,0.65,0.5515257167776206,0.06172839506172839,0.2716049382716049,0.2716049382716049,1.0,100,10,6,162
hybrid_co_k60,59,1.0,1.0,0.06451612903225806,0.3225806451612903,0.6193548387096774,1.0,100,10,0,155
hybrid_co_k60,60,0.55,0.8918204001380798,0.024691358024691357,0.13271604938271606,0.25617283950617287,0.8,100,10,0,324
hybrid_co_k60,61,0.55,1.0,0.06172839506172839,0.2839506172839506,0.2839506172839506,1.0,100,10,1,162
hybrid_co_k60,62,0.65,0.675763807827847,0.06756756756756757,0.33783783783783783,0.6756756756756757,1.0,100,10,0,148
hybrid_co_k60,63,1.0,1.0,0.09433962264150944,0.4716981132075472,0.9433962264150944,1.0,100,10,0,106
hybrid_co_k60,64,0.5714285714285714,0.8480036560813755,0.0945945945945946,0.0945945945945946,0.0945945945945946,1.0,100,7,93,74
hybrid_co_k60,65,0.7,0.7003976531398436,0.06535947712418301,0.32679738562091504,0.6209150326797386,1.0,100,10,0,153
hybrid_co_k60,66,0.55,1.0,0.15625,0.78125,1.0,1.0,100,10,0,64
hybrid_co_k60,67,0.5,1.0,0.01984126984126984,0.08333333333333333,0.15476190476190477,1.0,100,10,0,504
hybrid_co_k60,68,0.8,0.807720867526376,0.05952380952380952,0.2976190476190476,0.5952380952380952,1.0,100,10,0,168
hybrid_co_k60,69,0.7,0.745421803463666,0.04477611940298507,0.22885572139303484,0.3482587064676617,0.9,100,10,0,201
hybrid_co_k60,70,0.5,0.9160760223067124,0.017892644135188866,0.09741550695825049,0.16898608349900596,0.9,100,10,0,503
hybrid_co_k60,71,0.75,0.6580673922686398,0.07246376811594203,0.36231884057971014,0.717391304347826,1.0,100,10,0,138
hybrid_co_k60,72,0.9,0.9266360779006398,0.05521472392638037,0.3006134969325153,0.5644171779141104,0.9,100,10,0,163
hybrid_co_k60,73,0.5,1.0,0.06289308176100629,0.3081761006289308,0.4339622641509434,1.0,100,10,0,159
hybrid_co_k60,74,0.65,0.9625254469135975,0.11904761904761904,0.5952380952380952,0.7857142857142857,1.0,100,10,1,84
hybrid_co_k60,75,0.5,0.4885608220858489,0.06569343065693431,0.26277372262773724,0.36496350364963503,0.9,100,10,1,137
hybrid_co_k60,76,0.45,0.6112885086698446,0.16363636363636364,0.509090909090909,0.6545454545454545,0.9,100,10,0,55
hybrid_co_k60,77,0.5,0.7626271450757109,0.015128593040847202,0.07564296520423601,0.13918305597579425,1.0,100,10,0,661
hybrid_co_k60,78,0.45,0.5540915096100286,0.010550996483001172,0.05158264947245018,0.09613130128956623,0.9,100,10,0,853
hybrid_co_k60,79,0.35,0.7453016244178955,0.06666666666666667,0.38095238095238093,0.638095238095238,0.7,100,10,0,105
hybrid_co_k60,80,0.8,0.8093681859784814,0.05102040816326531,0.25510204081632654,0.49489795918367346,1.0,100,10,0,196
hybrid_co_k60,81,0.75,0.7314684257068852,0.045662100456621,0.2237442922374429,0.3789954337899543,1.0,100,10,3,219
hybrid_co_k60,82,0.7,0.6062114950969107,0.01529051987767584,0.0764525993883792,0.1345565749235474,1.0,100,10,0,654
hybrid_co_k60,83,0.5,1.0,0.10309278350515463,0.21649484536082475,0.21649484536082475,1.0,100,10,27,97
hybrid_co_k60,84,0.2,0.23654508628945642,0.019138755980861243,0.1339712918660287,0.15789473684210525,0.4,100,10,0,209
hybrid_co_k60,85,0.5,1.0,0.09433962264150944,0.1792452830188679,0.1792452830188679,1.0,100,10,40,106
hybrid_co_k60,86,0.65,0.5634124164746954,0.07246376811594203,0.36231884057971014,0.6521739130434783,1.0,100,10,0,138
hybrid_co_k60,87,0.5,1.0,0.04524886877828054,0.22624434389140272,0.40271493212669685,1.0,100,10,0,221
hybrid_co_k60,88,0.15,0.16766235243513278,0.018518518518518517,0.1574074074074074,0.1574074074074074,0.2,100,10,0,108
hybrid_co_k60,89,0.9,0.8779843955247166,0.07352941176470588,0.35294117647058826,0.5,1.0,100,10,0,136
hybrid_co_k60,90,0.45,0.9052116356304492,0.03734439834024896,0.18672199170124482,0.18672199170124482,0.9,100,10,5,241
hybrid_co_k60,91,0.55,0.6462031772115383,0.013432835820895522,0.06716417910447761,0.10746268656716418,0.9,100,10,1,670
hybrid_co_k60,92,0.5,1.0,0.060240963855421686,0.13253012048192772,0.13253012048192772,1.0,100,10,13,166
hybrid_co_k60,93,0.6,0.500810073232657,0.04524886877828054,0.21266968325791855,0.28054298642533937,1.0,100,10,4,221
hybrid_co_k60,94,0.6,0.7872894940327989,0.06666666666666667,0.3333333333333333,0.6333333333333333,1.0,100,10,0,150
hybrid_co_k60,95,0.55,0.4548854305315228,0.012269938650306749,0.06134969325153374,0.09079754601226994,1.0,100,10,2,815
hybrid_co_k60,96,0.95,0.9444742617074797,0.03546099290780142,0.17375886524822695,0.25886524822695034,1.0,100,10,0,282
hybrid_co_k60,97,0.55,1.0,0.05102040816326531,0.25510204081632654,0.5102040816326531,1.0,100,10,0,196
hybrid_co_k60,98,0.5,1.0,0.08849557522123894,0.4424778761061947,0.7964601769911505,1.0,100,10,0,113
hybrid_co_k60,99,0.5,1.0,0.09009009009009009,0.45045045045045046,0.8198198198198198,1.0,100,10,0,111
hybrid_co_k60,100,0.85,0.837035285265175,0.012315270935960592,0.06157635467980296,0.09852216748768473,1.0,100,10,0,812
hybrid_co_k60,101,0.55,0.6429740543034793,0.03861003861003861,0.12355212355212356,0.12355212355212356,1.0,100,10,2,259
hybrid_co_k60,102,1.0,1.0,0.17543859649122806,0.8421052631578947,1.0,1.0,100,10,0,57
hybrid_co_k60,103,0.9,0.9239209795868367,0.027247956403269755,0.1362397820163488,0.2724795640326976,1.0,100,10,0,367
hybrid_co_k60,104,0.75,0.6637747879674818,0.056179775280898875,0.2808988764044944,0.4438202247191011,1.0,100,10,1,178
hybrid_co_k60,105,1.0,1.0,0.07352941176470588,0.33088235294117646,0.49264705882352944,1.0,100,10,0,136
hybrid_co_k60,106,1.0,1.0,0.10526315789473684,0.4105263157894737,0.5684210526315789,1.0,100,10,0,95
hybrid_co_k60,107,0.65,0.5844575319680066,0.033003300330033,0.09900990099009901,0.09900990099009901,1.0,100,10,18,303
hybrid_co_k60,108,1.0,1.0,0.07936507936507936,0.3888888888888889,0.746031746031746,1.0,100,10,0,126
hybrid_co_k60,109,1.0,1.0,0.04048582995951417,0.20242914979757085,0.3805668016194332,1.0,100,10,0,247
hybrid_co_k60,110,0.5,1.0,0.02881844380403458,0.1440922190201729,0.28530259365994237,1.0,100,10,0,347
hybrid_co_k60,111,1.0,1.0,0.06451612903225806,0.3225806451612903,0.45161290322580644,1.0,100,10,0,155
hybrid_co_k60,112,1.0,1.0,0.03759398496240601,0.18796992481203006,0.37218045112781956,1.0,100,10,0,266
hybrid_co_k60,113,1.0,1.0,0.026455026455026454,0.13227513227513227,0.21164021164021163,1.0,100,10,0,378
hybrid_co_k60,114,0.55,0.7883624928840887,0.008136696501220505,0.04068348250610252,0.080553295362083,1.0,100,10,0,1229
hybrid_co_k60,115,1.0,1.0,0.04878048780487805,0.24390243902439024,0.4878048780487805,1.0,100,10,0,205
hybrid_co_k60,116,0.5,1.0,0.01721170395869191,0.08605851979345955,0.1721170395869191,1.0,100,10,0,581
hybrid_co_k60,117,0.8,0.8247169800336209,0.023752969121140142,0.1187648456057007,0.14014251781472684,1.0,100,10,4,421
hybrid_co_k60,118,1.0,1.0,0.046296296296296294,0.23148148148148148,0.46296296296296297,1.0,100,10,0,216
hybrid_co_k60,119,0.95,0.9611891744649164,0.0273972602739726,0.136986301369863,0.25205479452054796,1.0,100,10,0,365
hybrid_co_k60,120,0.95,0.9540753572988657,0.012077294685990338,0.05434782608695652,0.10386473429951691,1.0,100,10,0,828
hybrid_co_k60,121,0.9,0.933745776545611,0.005548705302096177,0.02836004932182491,0.056103575832305796,0.9,100,10,0,1622
hybrid_co_k60,122,0.75,0.6692761167244801,0.01904761904761905,0.10476190476190476,0.10476190476190476,0.8,100,10,3,420
hybrid_co_k60,123,0.7,0.6894631401769339,0.0035087719298245615,0.014035087719298246,0.016228070175438595,0.8,100,10,1,2280
hybrid_co_k60,124,0.45,0.3788300677785168,0.005417956656346749,0.033281733746130034,0.06656346749226007,0.7,100,10,0,1292
hybrid_co_k60,125,0.5,0.7626271450757109,0.04,0.16,0.196,1.0,100,10,3,250
hybrid_co_k60,126,1.0,1.0,0.014749262536873156,0.07374631268436578,0.12979351032448377,1.0,100,10,1,678
hybrid_co_k60,127,0.95,0.9627318051219201,0.035842293906810034,0.15412186379928317,0.3118279569892473,1.0,100,10,0,279
hybrid_co_k60,128,1.0,1.0,0.007326007326007326,0.03663003663003663,0.07326007326007326,1.0,100,10,0,1365
hybrid_co_k60,129,0.7,0.7538142945344392,0.07368421052631578,0.30526315789473685,0.30526315789473685,0.7,100,10,1,95
hybrid_co_k60,130,0.65,0.6416416629733028,0.01152073732718894,0.0576036866359447,0.07949308755760369,1.0,100,10,1,868
